datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-01-14 12:00:00,4,0,1,2,0.69,0.6793,18,30.3796,99,289,388
2011-01-14 13:00:00,4,0,1,1,0.82,0.8569,15,19.6439,46,516,562
2011-01-14 14:00:00,4,0,1,2,0.38,0.3314,61,16.1002,44,228,272
2011-01-14 15:00:00,4,0,1,1,0.83,0.8053,28,24.6836,68,157,225
2011-01-14 16:00:00,4,0,1,4,0.95,0.9519,97,3.7289,339,151,490
2011-01-14 17:00:00,4,0,1,2,0.29,0.3259,91,26.3853,286,356,642
2011-01-14 18:00:00,4,0,1,1,0.72,0.7099,33,54.08,98,274,372
2011-01-14 19:00:00,4,0,1,3,0.08,0.1076,80,3.0182,313,531,844
2011-01-14 20:00:00,4,0,1,3,0.53,0.5065,3,8.5648,350,50,400
2011-01-14 21:00:00,4,0,1,2,0.17,0.2169,54,35.2996,227,752,979
2011-01-14 22:00:00,4,0,1,2,0.84,0.7915,51,39.6137,128,799,927
2011-01-14 23:00:00,4,0,1,1,0.43,0.3977,97,26.6152,248,760,1008
2011-01-15 00:00:00,4,0,0,2,0.61,0.5622,29,51.3419,302,524,826
2011-01-15 01:00:00,4,0,0,1,0.59,0.5417,58,26.9757,115,347,462
2011-01-15 02:00:00,4,0,0,3,0.12,0.1606,63,6.1239,115,423,538
2011-01-15 03:00:00,4,0,0,1,0.12,0.0976,37,26.8232,321,764,1085
2011-01-15 04:00:00,4,0,0,1,0.58,0.5534,29,28.8244,0,767,767
2011-01-15 05:00:00,4,1,0,1,0.33,0.3067,94,24.0103,186,831,1017
2011-01-15 06:00:00,4,0,0,1,0.13,0.1603,42,51.2164,87,530,617
2011-01-15 07:00:00,4,0,0,1,0.32,0.3012,95,26.8369,57,528,585
2011-01-15 08:00:00,4,0,0,1,0.21,0.2193,55,38.7767,82,215,297
2011-01-15 09:00:00,4,0,0,1,0.06,0.0958,97,28.4841,330,207,537
2011-01-15 10:00:00,4,0,0,2,0.39,0.3719,81,40.6852,339,107,446
2011-01-15 11:00:00,4,0,0,1,0.69,0.6546,5,6.0993,241,272,513
2011-01-15 12:00:00,4,0,0,1,0.13,0.0867,2,52.915,329,130,459
2011-01-15 13:00:00,4,0,0,1,0.59,0.5963,39,34.2582,200,657,857
2011-01-15 14:00:00,4,0,0,1,0.17,0.1806,77,17.2341,211,381,592
2011-01-15 15:00:00,4,1,0,1,0.09,0.1271,37,13.0655,113,269,382
2011-01-15 16:00:00,4,0,0,1,0.11,0.1074,16,41.3123,152,130,282
2011-01-15 17:00:00,4,0,0,1,0.23,0.2667,50,14.9694,49,536,585
2011-01-15 18:00:00,4,0,0,1,0.48,0.4814,26,25.137,341,875,1216
2011-01-15 19:00:00,4,0,0,1,0.46,0.469,36,34.5356,312,262,574
2011-01-15 20:00:00,4,0,0,2,0.49,0.4938,25,48.0343,364,102,466
2011-01-15 21:00:00,4,0,0,1,0.39,0.37,77,46.4381,88,792,880
2011-01-15 22:00:00,4,0,0,1,0.88,0.9144,59,37.3573,47,113,160
2011-01-15 23:00:00,4,0,0,1,0.89,0.9284,99,14.8392,129,715,844
2011-01-16 00:00:00,4,0,0,1,0.66,0.6948,87,9.0676,356,838,1194
2011-01-16 01:00:00,4,0,0,1,0.34,0.3007,20,30.5447,210,603,813
2011-01-16 02:00:00,4,0,0,1,0.2,0.2167,64,49.365,284,759,1043
2011-01-16 03:00:00,4,0,0,1,0.7,0.6944,61,22.8662,24,161,185
2011-01-16 04:00:00,4,0,0,2,1.0,0.9598,41,41.2719,171,176,347
2011-01-16 05:00:00,4,0,0,1,0.82,0.7762,95,46.5941,295,370,665
2011-01-16 06:00:00,4,0,0,2,0.34,0.3598,62,14.7021,98,282,380
2011-01-16 07:00:00,4,0,0,2,0.21,0.1998,74,54.0033,71,858,929
2011-01-16 08:00:00,4,0,0,1,0.82,0.8082,57,14.2813,312,187,499
2011-01-16 09:00:00,4,0,0,1,0.41,0.3813,80,33.0051,222,290,512
2011-01-16 10:00:00,4,0,0,1,0.59,0.6002,61,37.4081,241,763,1004
2011-01-16 11:00:00,4,0,0,1,0.06,0.0248,66,30.9683,26,444,470
2011-01-16 12:00:00,4,0,0,1,0.81,0.7604,28,34.8071,274,580,854
2011-01-16 13:00:00,4,0,0,1,0.22,0.1714,18,11.8251,123,263,386
2011-01-16 14:00:00,4,0,0,2,0.77,0.7568,96,8.0827,193,269,462
2011-01-16 15:00:00,4,0,0,2,0.67,0.6919,4,0.8645,44,720,764
2011-01-16 16:00:00,4,0,0,4,0.42,0.4303,65,34.0926,246,290,536
2011-01-16 17:00:00,4,0,0,1,0.54,0.5151,8,51.7419,101,110,211
2011-01-16 18:00:00,4,0,0,1,0.55,0.5102,40,38.1159,286,469,755
2011-01-16 19:00:00,4,0,0,2,0.24,0.2262,24,36.4569,14,191,205
2011-01-16 20:00:00,4,0,0,1,0.15,0.1896,83,29.8242,345,715,1060
2011-01-16 21:00:00,4,0,0,1,0.81,0.7947,74,34.616,329,217,546
2011-01-16 22:00:00,4,0,0,1,0.7,0.662,11,40.4978,108,184,292
2011-01-16 23:00:00,4,0,0,1,0.63,0.6691,64,8.466,163,417,580
2011-01-17 00:00:00,4,0,1,1,0.29,0.2724,87,40.9001,26,418,444
2011-01-17 01:00:00,4,0,1,1,0.41,0.4372,80,8.6934,266,156,422
2011-01-17 02:00:00,4,0,1,1,0.16,0.1373,15,16.4849,239,705,944
2011-01-17 03:00:00,4,0,1,1,0.76,0.7969,54,19.0019,138,97,235
2011-01-17 04:00:00,4,0,1,1,0.03,-0.0118,37,15.9945,303,538,841
2011-01-17 05:00:00,4,0,1,1,0.02,-0.0047,42,29.3772,234,332,566
2011-01-17 06:00:00,4,0,1,1,0.53,0.5527,7,31.0881,136,297,433
2011-01-17 07:00:00,4,1,0,1,0.36,0.3495,52,45.8962,79,19,98
2011-01-17 08:00:00,4,0,1,1,0.16,0.1651,60,32.3211,304,107,411
2011-01-17 09:00:00,4,0,1,3,0.73,0.7077,87,55.8014,16,514,530
2011-01-17 10:00:00,4,0,1,2,0.93,0.9161,69,38.9102,104,375,479
2011-01-17 11:00:00,4,0,1,1,0.3,0.3106,45,40.857,292,437,729
2011-01-17 12:00:00,4,0,1,1,0.61,0.6392,8,55.8774,257,400,657
2011-01-17 13:00:00,4,0,1,1,0.75,0.7892,66,13.1128,285,527,812
2011-01-17 14:00:00,4,0,1,1,0.62,0.6059,99,36.215,199,37,236
2011-01-17 15:00:00,4,0,1,1,0.4,0.413,22,49.7261,131,402,533
2011-01-17 16:00:00,4,0,1,1,0.56,0.5598,30,54.2047,7,575,582
2011-01-17 17:00:00,4,0,1,1,0.73,0.7456,33,25.0043,272,66,338
2011-01-17 18:00:00,4,0,1,2,0.94,0.9522,34,24.1295,253,291,544
2011-01-17 19:00:00,4,0,1,1,0.78,0.792,47,5.3053,141,7,148
2011-01-17 20:00:00,4,1,0,1,0.33,0.3236,80,50.638,236,294,530
2011-01-17 21:00:00,4,0,1,2,0.68,0.6594,20,52.4586,217,220,437
2011-01-17 22:00:00,4,0,1,1,0.92,0.9121,66,49.5328,240,706,946
2011-01-17 23:00:00,4,0,1,1,0.53,0.5637,37,12.6207,39,32,71
2011-01-18 00:00:00,4,0,1,2,0.11,0.0943,52,16.8956,317,597,914
2011-01-18 01:00:00,4,0,1,1,0.65,0.6861,34,53.1112,131,175,306
2011-01-18 02:00:00,4,0,1,1,0.61,0.5766,97,34.396,216,429,645
2011-01-18 03:00:00,4,0,1,1,0.15,0.1554,13,35.4116,226,416,642
2011-01-18 04:00:00,4,0,1,1,0.25,0.2109,79,23.3523,218,271,489
2011-01-18 05:00:00,4,0,1,2,0.68,0.6742,57,34.4518,71,164,235
2011-01-18 06:00:00,4,0,1,1,0.97,1.0171,67,8.9893,38,220,258
2011-01-18 07:00:00,4,0,1,1,0.19,0.2026,72,53.1644,152,463,615
2011-01-18 08:00:00,4,0,1,1,0.62,0.5718,37,52.9499,19,707,726
2011-01-18 09:00:00,4,0,1,1,0.48,0.5123,14,47.9987,41,101,142
2011-01-18 10:00:00,4,0,1,2,0.35,0.3501,53,14.3355,246,765,1011
2011-01-18 11:00:00,4,0,1,2,0.92,0.9372,64,49.0565,133,113,246
2011-01-18 12:00:00,4,0,1,1,0.94,0.9542,9,39.2064,354,859,1213
2011-01-18 13:00:00,4,0,1,1,0.18,0.1488,10,13.7883,42,772,814
2011-01-18 14:00:00,4,0,1,2,0.71,0.7006,94,46.7786,81,320,401
2011-01-18 15:00:00,4,0,1,1,0.78,0.7515,35,5.093,282,299,581
2011-01-18 16:00:00,4,0,1,1,0.92,0.8879,97,40.1573,176,274,450
2011-01-18 17:00:00,4,0,1,1,0.09,0.0957,56,55.8555,53,813,866
2011-01-18 18:00:00,4,0,1,1,0.93,0.9004,37,24.1424,172,604,776
2011-01-18 19:00:00,4,0,1,2,0.26,0.2301,80,34.8114,301,261,562
2011-01-18 20:00:00,4,0,1,1,0.86,0.8727,67,12.1216,73,334,407
2011-01-18 21:00:00,4,0,1,2,0.83,0.8202,36,26.1248,240,320,560
2011-01-18 22:00:00,4,0,1,1,0.8,0.7703,17,6.0612,304,287,591
2011-01-18 23:00:00,4,1,0,1,0.31,0.2984,38,38.9412,170,394,564
2011-01-19 00:00:00,4,0,1,1,0.76,0.7679,35,43.2747,144,849,993
2011-01-19 01:00:00,4,0,1,2,0.28,0.2899,39,32.9477,360,17,377
2011-01-19 02:00:00,4,0,1,1,0.32,0.3598,6,41.5014,114,653,767
2011-01-19 03:00:00,4,0,1,3,0.82,0.863,75,38.6303,191,857,1048
2011-01-19 04:00:00,4,0,1,1,0.59,0.5603,18,51.6846,289,136,425
2011-01-19 05:00:00,4,0,1,1,0.32,0.319,36,26.799,207,444,651
2011-01-19 06:00:00,4,0,1,3,0.71,0.7046,7,30.152,193,758,951
2011-01-19 07:00:00,4,0,1,1,0.86,0.8867,73,20.8409,48,129,177
2011-01-19 08:00:00,4,0,1,1,0.57,0.5393,35,19.759,291,540,831
2011-01-19 09:00:00,4,0,1,1,0.23,0.2026,70,45.7938,30,144,174
2011-01-19 10:00:00,4,0,1,1,0.59,0.5558,91,52.0167,115,476,591
2011-01-19 11:00:00,4,0,1,4,0.59,0.6132,40,17.3464,16,368,384
2011-01-19 12:00:00,4,0,1,1,0.64,0.6127,42,23.4841,287,24,311
2011-01-19 13:00:00,4,0,1,4,0.79,0.782,81,19.7297,201,797,998
2011-01-19 14:00:00,4,0,1,1,0.98,0.956,36,47.8604,66,244,310
2011-01-19 15:00:00,4,0,1,1,0.13,0.1782,64,53.077,120,135,255
2011-01-19 16:00:00,4,0,1,1,0.21,0.2248,53,50.5116,337,692,1029
2011-01-19 17:00:00,4,0,1,2,0.82,0.7986,92,0.7405,219,673,892
2011-01-19 18:00:00,4,0,1,2,0.54,0.5016,85,9.6733,70,522,592
2011-01-19 19:00:00,4,0,1,2,0.75,0.7439,21,50.1293,175,479,654
2011-01-19 20:00:00,4,0,1,1,0.43,0.3981,46,29.4128,197,315,512
2011-01-19 21:00:00,4,1,0,1,0.84,0.8067,44,21.139,53,864,917
2011-01-19 22:00:00,4,0,1,3,0.43,0.4095,87,22.7878,300,47,347
2011-01-19 23:00:00,4,0,1,1,0.95,0.9966,24,46.1501,240,411,651
2011-01-20 00:00:00,4,0,1,1,0.4,0.39,19,45.4847,9,54,63
2011-01-20 01:00:00,4,0,1,1,0.3,0.271,29,46.3771,1,550,551
2011-01-20 02:00:00,4,0,1,2,0.12,0.1028,50,47.4796,211,573,784
2011-01-20 03:00:00,4,0,1,1,0.85,0.8478,70,3.8892,354,830,1184
2011-01-20 04:00:00,4,0,1,1,0.95,0.9072,2,42.3588,146,696,842
2011-01-20 05:00:00,4,0,1,1,0.9,0.8805,69,34.2098,186,53,239
2011-01-20 06:00:00,4,0,1,1,0.76,0.7243,79,14.2089,202,277,479
2011-01-20 07:00:00,4,0,1,3,0.44,0.399,76,33.1827,361,432,793
2011-01-20 08:00:00,4,0,1,2,0.32,0.3609,6,38.2961,99,842,941
2011-01-20 09:00:00,4,0,1,1,0.3,0.2784,28,31.9827,69,609,678
2011-01-20 10:00:00,4,0,1,1,0.76,0.7309,54,19.7446,150,767,917
2011-01-20 11:00:00,4,0,1,1,0.36,0.38,74,13.6926,330,322,652
2011-01-20 12:00:00,4,0,1,1,0.79,0.7457,1,4.8332,312,715,1027
2011-01-20 13:00:00,4,0,1,2,0.98,1.0273,87,3.1858,284,715,999
2011-01-20 14:00:00,4,0,1,2,0.21,0.2585,25,19.7365,121,31,152
2011-01-20 15:00:00,4,0,1,1,0.13,0.1565,44,13.2459,272,324,596
2011-01-20 16:00:00,4,0,1,2,0.14,0.1887,53,27.7029,290,108,398
2011-01-20 17:00:00,4,0,1,1,0.08,0.0556,37,31.5641,48,295,343
2011-01-20 18:00:00,4,0,1,3,0.7,0.6755,8,21.2592,274,7,281
2011-01-20 19:00:00,4,0,1,2,0.6,0.6369,99,21.2888,130,71,201
2011-01-20 20:00:00,4,0,1,1,0.57,0.5808,69,41.9103,198,536,734
2011-01-20 21:00:00,4,0,1,1,0.59,0.6123,53,0.3319,178,845,1023
2011-01-20 22:00:00,4,1,0,2,0.09,0.0414,46,55.8774,152,551,703
2011-01-20 23:00:00,4,0,1,1,0.31,0.3064,93,24.6925,93,596,689
2011-01-21 00:00:00,4,0,1,1,0.28,0.2578,77,32.8855,50,261,311
2011-01-21 01:00:00,4,0,1,1,0.49,0.4554,47,13.6482,170,613,783
2011-01-21 02:00:00,4,0,1,1,0.88,0.8819,77,11.7436,335,168,503
2011-01-21 03:00:00,4,0,1,1,0.97,0.9477,77,37.6767,264,286,550
2011-01-21 04:00:00,4,0,1,1,0.62,0.6243,23,54.4717,84,661,745
2011-01-21 05:00:00,4,0,1,1,0.26,0.2178,81,50.8692,51,98,149
2011-01-21 06:00:00,4,1,0,2,0.39,0.4198,1,52.1818,171,435,606
2011-01-21 07:00:00,4,0,1,1,0.34,0.385,95,28.4548,294,377,671
2011-01-21 08:00:00,4,0,1,1,0.22,0.2329,89,20.1007,257,615,872
2011-01-21 09:00:00,4,0,1,1,0.98,0.9443,30,42.8905,317,358,675
2011-01-21 10:00:00,4,0,1,1,0.15,0.1749,20,30.363,52,332,384
2011-01-21 11:00:00,4,0,1,1,0.58,0.6178,92,45.5345,120,823,943
2011-01-21 12:00:00,4,0,1,2,0.8,0.7866,77,39.1418,283,21,304
2011-01-21 13:00:00,4,0,1,1,0.94,0.9414,63,20.37,50,490,540
2011-01-21 14:00:00,4,0,1,1,0.22,0.1764,48,3.8287,279,110,389
2011-01-21 15:00:00,4,0,1,1,0.21,0.2148,46,16.5094,306,786,1092
2011-01-21 16:00:00,4,0,1,1,0.51,0.4647,0,46.5166,269,404,673
2011-01-21 17:00:00,4,0,1,1,0.4,0.3852,33,25.839,237,2,239
2011-01-21 18:00:00,4,0,1,2,0.26,0.2378,31,46.0022,173,457,630
2011-01-21 19:00:00,4,0,1,2,0.11,0.0783,62,39.0751,271,364,635
2011-01-21 20:00:00,4,0,1,1,0.38,0.4153,62,17.3001,70,196,266
2011-01-21 21:00:00,4,1,0,1,0.3,0.3103,51,24.7061,16,728,744
2011-01-21 22:00:00,4,0,1,1,0.19,0.2078,38,36.7794,29,493,522
2011-01-21 23:00:00,4,0,1,1,0.38,0.3792,75,49.12,7,612,619
2011-01-22 00:00:00,4,0,0,1,0.1,0.1247,47,2.2085,293,517,810
2011-01-22 01:00:00,4,0,0,2,0.92,0.907,2,55.5579,358,310,668
2011-01-22 02:00:00,4,0,0,2,0.61,0.6041,13,22.8196,187,284,471
2011-01-22 03:00:00,4,0,0,1,0.49,0.4483,85,7.2798,138,75,213
2011-01-22 04:00:00,4,0,0,3,0.15,0.132,25,18.5499,52,512,564
2011-01-22 05:00:00,4,0,0,3,0.78,0.7406,34,44.5621,237,583,820
2011-01-22 06:00:00,4,0,0,2,0.09,0.0882,86,32.1599,304,65,369
2011-01-22 07:00:00,4,0,0,1,0.99,1.0339,3,6.2069,317,519,836
2011-01-22 08:00:00,4,0,0,2,0.85,0.8811,44,21.7438,64,298,362
2011-01-22 09:00:00,4,0,0,3,0.48,0.4737,25,3.1059,28,189,217
2011-01-22 10:00:00,4,0,0,2,0.68,0.6601,52,3.7355,327,496,823
2011-01-22 11:00:00,4,0,0,1,0.11,0.0929,63,12.3668,286,76,362
2011-01-22 12:00:00,4,0,0,1,0.5,0.4973,25,19.6691,335,118,453
2011-01-22 13:00:00,4,0,0,3,0.82,0.7943,89,38.8197,133,360,493
2011-01-22 14:00:00,4,0,0,4,0.1,0.0838,93,0.9555,229,552,781
2011-01-22 15:00:00,4,0,0,2,0.23,0.2292,28,17.6552,333,419,752
2011-01-22 16:00:00,4,0,0,1,0.78,0.8141,95,20.0206,350,142,492
2011-01-22 17:00:00,4,0,0,2,0.47,0.4295,60,17.3378,235,187,422
2011-01-22 18:00:00,4,0,0,3,0.67,0.6605,13,7.9685,108,583,691
2011-01-22 19:00:00,4,1,0,1,0.82,0.789,92,48.2078,141,499,640
2011-01-22 20:00:00,4,0,0,1,0.16,0.1737,52,17.9871,249,855,1104
2011-01-22 21:00:00,4,1,0,1,0.48,0.4871,58,47.2903,271,848,1119
2011-01-22 22:00:00,4,0,0,1,0.57,0.5777,68,10.6388,168,158,326
2011-01-22 23:00:00,4,0,0,1,0.62,0.6233,29,40.4722,339,475,814
2011-01-23 00:00:00,4,0,0,1,0.85,0.8734,21,11.2308,297,531,828
2011-01-23 01:00:00,4,0,0,2,0.49,0.4554,95,19.1677,277,400,677
2011-01-23 02:00:00,4,0,0,1,0.33,0.2986,80,37.9366,107,236,343
2011-01-23 03:00:00,4,0,0,1,0.81,0.8309,93,30.6881,210,11,221
2011-01-23 04:00:00,4,0,0,2,0.9,0.8632,5,14.9367,335,120,455
2011-01-23 05:00:00,4,0,0,1,0.37,0.3927,4,49.352,76,129,205
2011-01-23 06:00:00,4,0,0,1,0.73,0.6964,40,26.4595,108,177,285
2011-01-23 07:00:00,4,0,0,1,0.23,0.2792,99,44.1526,69,555,624
2011-01-23 08:00:00,4,0,0,1,0.11,0.0645,85,48.2792,223,218,441
2011-01-23 09:00:00,4,0,0,1,0.39,0.4176,46,25.1969,103,657,760
2011-01-23 10:00:00,4,0,0,1,0.42,0.3932,22,18.6517,174,695,869
2011-01-23 11:00:00,4,0,0,1,0.13,0.1124,76,30.9935,20,565,585
2011-01-23 12:00:00,4,0,0,1,0.12,0.1612,52,4.6173,333,391,724
2011-01-23 13:00:00,4,0,0,1,0.71,0.6907,39,38.2922,254,91,345
2011-01-23 14:00:00,4,0,0,1,0.72,0.7077,60,42.2426,75,162,237
2011-01-23 15:00:00,4,0,0,3,0.09,0.0582,79,5.9452,281,728,1009
2011-01-23 16:00:00,4,0,0,2,0.52,0.4777,13,16.5907,7,653,660
2011-01-23 17:00:00,4,0,0,3,0.57,0.5308,21,42.9541,306,482,788
2011-01-23 18:00:00,4,0,0,1,0.51,0.5194,67,17.7213,200,483,683
2011-01-23 19:00:00,4,0,0,1,0.98,0.9347,80,34.3919,146,545,691
2011-01-23 20:00:00,4,0,0,1,0.47,0.4426,2,33.6613,318,365,683
2011-01-23 21:00:00,4,0,0,1,0.55,0.5394,66,14.5217,113,785,898
2011-01-23 22:00:00,4,0,0,1,0.32,0.2808,72,42.8812,174,360,534
2011-01-23 23:00:00,4,0,0,1,0.27,0.2948,37,27.6655,217,789,1006
2011-01-24 00:00:00,4,0,1,1,0.82,0.8671,6,6.7293,153,804,957
2011-01-24 01:00:00,4,0,1,1,0.93,0.9695,12,5.6977,209,249,458
2011-01-24 02:00:00,4,0,1,2,0.34,0.3854,95,51.3721,99,511,610
2011-01-24 03:00:00,4,0,1,3,0.85,0.8545,54,21.3997,131,317,448
2011-01-24 04:00:00,4,0,1,1,0.43,0.3948,1,31.0233,119,642,761
2011-01-24 05:00:00,4,0,1,3,0.53,0.5467,36,35.8884,361,313,674
2011-01-24 06:00:00,4,0,1,1,0.19,0.146,76,40.5463,248,878,1126
2011-01-24 07:00:00,4,0,1,1,0.59,0.5876,92,23.1414,218,101,319
2011-01-24 08:00:00,4,0,1,1,0.95,0.9789,76,27.335,287,638,925
2011-01-24 09:00:00,4,0,1,1,0.07,0.1055,49,40.9173,316,623,939
2011-01-24 10:00:00,4,0,1,1,0.28,0.2595,19,36.8459,108,316,424
2011-01-24 11:00:00,4,0,1,1,0.7,0.6722,48,34.5865,2,840,842
2011-01-24 12:00:00,4,0,1,1,0.28,0.2989,10,21.7227,131,831,962
2011-01-24 13:00:00,4,0,1,1,0.38,0.3439,49,54.0797,192,693,885
2011-01-24 14:00:00,4,0,1,3,0.3,0.3494,40,10.3339,137,84,221
2011-01-24 15:00:00,4,0,1,1,0.97,0.9532,72,6.5304,25,486,511
2011-01-24 16:00:00,4,0,1,1,0.5,0.5249,3,16.0111,344,405,749
2011-01-24 17:00:00,4,0,1,1,0.15,0.1726,42,14.0895,167,283,450
2011-01-24 18:00:00,4,0,1,1,0.14,0.121,78,53.8077,102,504,606
2011-01-24 19:00:00,4,0,1,1,0.32,0.3086,99,0.4688,29,76,105
2011-01-24 20:00:00,4,0,1,2,0.41,0.4442,30,49.2852,55,358,413
2011-01-24 21:00:00,4,0,1,3,0.3,0.2728,1,22.7567,348,528,876
2011-01-24 22:00:00,4,0,1,2,0.56,0.516,11,31.7775,305,795,1100
2011-01-24 23:00:00,4,0,1,2,0.87,0.8347,84,38.8386,322,31,353
2011-01-25 00:00:00,4,0,1,1,0.79,0.8084,29,2.5164,20,451,471
2011-01-25 01:00:00,4,0,1,2,0.59,0.5637,43,28.9804,204,852,1056
2011-01-25 02:00:00,4,0,1,2,0.73,0.7367,86,2.2185,216,234,450
2011-01-25 03:00:00,4,0,1,1,0.67,0.6594,74,5.5048,194,828,1022
2011-01-25 04:00:00,4,0,1,1,0.08,0.1168,35,35.134,205,305,510
2011-01-25 05:00:00,4,0,1,1,0.64,0.6387,24,15.3931,301,851,1152
2011-01-25 06:00:00,4,0,1,1,0.87,0.834,70,7.9637,112,720,832
2011-01-25 07:00:00,4,0,1,1,0.83,0.8633,49,2.7735,22,157,179
2011-01-25 08:00:00,4,0,1,2,0.48,0.4383,71,45.0287,324,552,876
2011-01-25 09:00:00,4,0,1,1,0.34,0.3728,21,35.4592,210,115,325
2011-01-25 10:00:00,4,0,1,1,0.39,0.3441,35,1.7984,26,456,482
2011-01-25 11:00:00,4,0,1,1,0.57,0.5204,2,35.4839,137,852,989
2011-01-25 12:00:00,4,0,1,3,0.42,0.4456,77,5.7764,217,863,1080
2011-01-25 13:00:00,4,0,1,2,0.36,0.366,26,18.3372,97,692,789
2011-01-25 14:00:00,4,0,1,1,0.14,0.1115,99,36.9553,193,865,1058
2011-01-25 15:00:00,4,0,1,1,0.12,0.1666,89,15.9463,247,313,560
2011-01-25 16:00:00,4,0,1,3,0.05,0.0637,6,42.4634,275,768,1043
2011-01-25 17:00:00,4,0,1,1,0.99,0.9639,36,29.0421,176,608,784
2011-01-25 18:00:00,4,0,1,1,0.38,0.3716,54,13.9596,165,158,323
2011-01-25 19:00:00,4,0,1,1,0.09,0.1313,43,31.1658,231,147,378
2011-01-25 20:00:00,4,0,1,1,0.58,0.5503,71,1.912,100,583,683
2011-01-25 21:00:00,4,0,1,1,0.68,0.7227,59,24.5804,187,493,680
2011-01-25 22:00:00,4,0,1,2,0.69,0.6617,58,18.2288,260,805,1065
2011-01-25 23:00:00,4,0,1,3,0.97,0.9224,51,23.4377,203,567,770
2011-01-26 00:00:00,4,0,1,1,0.23,0.2068,3,34.2323,309,685,994
2011-01-26 01:00:00,4,0,1,1,0.9,0.8555,1,23.7322,144,606,750
2011-01-26 02:00:00,4,0,1,3,0.91,0.8833,16,31.0469,57,649,706
2011-01-26 03:00:00,4,0,1,1,0.47,0.4472,84,6.2396,33,805,838
2011-01-26 04:00:00,4,0,1,1,0.95,0.9417,99,17.3512,160,93,253
2011-01-26 05:00:00,4,0,1,2,0.22,0.1983,83,23.6693,21,729,750
2011-01-26 06:00:00,4,0,1,1,0.35,0.3712,29,3.0059,94,74,168
2011-01-26 07:00:00,4,0,1,1,0.76,0.8071,47,53.1145,213,469,682
2011-01-26 08:00:00,4,0,1,2,0.95,0.9048,1,50.7342,174,724,898
2011-01-26 09:00:00,4,0,1,1,0.1,0.1013,78,18.6621,253,664,917
2011-01-26 10:00:00,4,0,1,2,0.68,0.6562,65,35.1301,259,598,857
2011-01-26 11:00:00,4,0,1,3,0.94,0.9363,26,26.523,291,571,862
2011-01-26 12:00:00,4,0,1,1,0.12,0.1405,20,31.5068,38,865,903
2011-01-26 13:00:00,4,0,1,1,0.2,0.2377,88,6.8117,68,571,639
2011-01-26 14:00:00,4,0,1,3,0.68,0.7187,92,30.3856,141,17,158
2011-01-26 15:00:00,4,0,1,2,0.64,0.6063,4,14.2037,181,658,839
2011-01-26 16:00:00,4,0,1,1,0.31,0.3163,64,34.2178,202,329,531
2011-01-26 17:00:00,4,0,1,1,0.94,0.9183,24,42.9828,96,536,632
2011-01-26 18:00:00,4,0,1,1,0.4,0.3998,24,50.5122,348,437,785
2011-01-26 19:00:00,4,0,1,1,0.35,0.392,47,1.8812,66,662,728
2011-01-26 20:00:00,4,0,1,1,0.84,0.7961,10,29.326,325,416,741
2011-01-26 21:00:00,4,0,1,2,0.57,0.5794,96,22.8559,74,562,636
2011-01-26 22:00:00,4,0,1,1,0.45,0.436,18,12.5905,351,286,637
2011-01-26 23:00:00,4,0,1,1,0.55,0.5868,17,14.7832,33,870,903
2011-01-27 00:00:00,4,0,1,3,0.72,0.6918,6,46.1129,71,462,533
2011-01-27 01:00:00,4,0,1,1,0.1,0.0833,86,41.3016,5,460,465
2011-01-27 02:00:00,4,0,1,1,0.35,0.302,3,50.5803,271,477,748
2011-01-27 03:00:00,4,0,1,2,0.86,0.853,20,43.9544,167,5,172
2011-01-27 04:00:00,4,0,1,1,0.74,0.7533,40,3.183,177,794,971
2011-01-27 05:00:00,4,0,1,2,0.09,0.0596,76,6.249,188,872,1060
2011-01-27 06:00:00,4,0,1,1,0.47,0.4836,90,38.0357,156,652,808
2011-01-27 07:00:00,4,0,1,2,0.32,0.3445,5,36.8818,286,389,675
2011-01-27 08:00:00,4,0,1,2,0.8,0.7692,76,49.9672,167,434,601
2011-01-27 09:00:00,4,0,1,2,0.16,0.1855,62,29.5033,104,430,534
2011-01-27 10:00:00,4,0,1,2,0.16,0.2033,17,32.2527,325,423,748
2011-01-27 11:00:00,4,0,1,1,0.75,0.7222,26,29.2563,298,200,498
2011-01-27 12:00:00,4,0,1,1,0.99,0.9535,86,38.0427,219,577,796
2011-01-27 13:00:00,4,0,1,1,0.4,0.3833,45,22.131,87,705,792
2011-01-27 14:00:00,4,0,1,1,0.87,0.8391,45,34.3645,269,676,945
2011-01-27 15:00:00,4,0,1,2,0.41,0.4375,94,27.4838,30,698,728
2011-01-27 16:00:00,4,0,1,1,0.66,0.6233,84,52.9725,25,165,190
2011-01-27 17:00:00,4,0,1,4,0.5,0.4523,88,23.4825,279,278,557
2011-01-27 18:00:00,4,0,1,1,0.75,0.7352,44,7.1674,64,582,646
2011-01-27 19:00:00,4,0,1,2,0.08,0.1085,42,46.0588,137,68,205
2011-01-27 20:00:00,4,0,1,1,0.56,0.5751,79,28.2302,313,74,387
2011-01-27 21:00:00,4,0,1,2,1.0,1.0031,49,8.9963,362,188,550
2011-01-27 22:00:00,4,0,1,4,0.76,0.7558,79,51.9521,241,2,243
2011-01-27 23:00:00,4,0,1,1,0.25,0.2649,20,6.8328,62,160,222
2011-01-28 00:00:00,4,0,1,1,0.32,0.3192,32,3.8275,274,120,394
